Link,Pilseta,Zemes Tips,Zemes Numurs,Datums,Datu iev.,Cena EUR,Cena m2,Platiba Daudzums,Platiba Mervieniba,Adrese
https://www.ss.com/msg/lv/real-estate/plots-and-lands/dobele-and-reg/krimunu-pag/hnnfb.html,Dobele un raj.,"Vasarnīcas zemes gabals, dārzs",46720090400,['Datums: 18.11.2022 11:26'],11/28/2022,3290,5.48,0.06,ha.,Pokaiņu dārzu rajons 400 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/daugavpils-and-reg/liksnas-pag/obini.html,Daugavpils un raj.,Lauksaimniecības zeme,44680050594,['Datums: 26.11.2022 12:17'],11/28/2022,3185,0.32,1,ha.,Liksna 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kraslava-and-reg/graveru-pag/blxlh.html,Krāslava un raj.,Zeme privātmājas būvēšanai,60580050206,['Datums: 24.10.2022 10:00'],11/28/2022,3000,0.44,0.68,ha.,Jaunjumis 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valmiera-and-reg/brengulu-pag/fxofe.html,Valmiera un raj.,"Vasarnīcas zemes gabals, dārzs",NA,['Datums: 22.11.2022 11:57'],11/28/2022,3000,5.48,547,m²,Gaujaslāči 21 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/preili-and-reg/livani/jbghl.html,Preiļi un raj.,"Vasarnīcas zemes gabals, dārzs",NA,['Datums: 25.11.2022 13:31'],11/28/2022,2846,8.3,343,m²,Vecbaznīcas 13 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/gulbene-and-reg/belavas-pag/dcfkj.html,Gulbene un raj.,"Vasarnīcas zemes gabals, dārzs",50440140199,['Datums: 21.11.2022 13:50'],11/28/2022,2700,4.35,620,m²,Spārīte 37 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aizkraukle-and-reg/serenes-pag/ghxdm.html,Aizkraukle un raj.,"Vasarnīcas zemes gabals, dārzs",NA,['Datums: 04.10.2022 13:34'],11/28/2022,2000,2,1000,m²,Strazdu 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/preili-and-reg/rusonas-pag/hnggo.html,Preiļi un raj.,Lauksaimniecības zeme,76700120260,['Datums: 05.11.2022 05:50'],11/28/2022,2000,0.64,3116,m²,Caunītes 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ventspils-and-reg/piltenes-l-t/blpce.html,Ventspils un raj.,Zeme privātmājas būvēšanai,98330030109,['Datums: 22.11.2022 07:35'],11/28/2022,2000,0.77,0.26,ha.,Ventas salas 71 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/saldus-and-reg/novadnieku-pag/djefj.html,Saldus un raj.,Lauksaimniecības zeme,NA,['Datums: 17.11.2022 20:50'],11/28/2022,1800,4.5,0.04,ha.,Dārzs 59 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/balvi-and-reg/other/cbjjxx.html,Balvi un raj.,Lauksaimniecības zeme,NA,['Datums: 26.11.2022 20:41'],11/28/2022,1300,0.13,1,ha.,Purva 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/dobele-and-reg/zebrenes-pag/ahhfl.html,Dobele un raj.,"Vasarnīcas zemes gabals, dārzs",46980040232,['Datums: 26.11.2022 13:27'],11/28/2022,900,0.27,0.33,ha.,Vīgrieži 
